address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
5798 S. Rapp St. ,Littleton,3.0,5280 Roadhouse & Brewery ,CO,BrewPub,-105.019566424,39.6121331542,80120,2006,2015,080050065011036,08005006501
5798 S. Rapp Street ,Littleton,,5280 Roadhouse & Brewery ,CO,BrewPub,-105.0195986,39.6119764,80120,2005,2005,080050065011036,08005006501
4765 NE Fremont ,Portland,,Alameda Brewhouse,OR,BrewPub,-122.613645,45.5484823,97213,2005,2011,410510075002012,41051007500
4765 NE Fremont St.,Portland,12.0,Alameda Brewhouse,OR,BrewPub,-122.613794339,45.5484734835,97213,2012,2015,410510075002012,41051007500
20 City Blvd. West,Orange  ,,Alcatraz Brewing Company ,CA,BrewPub,-117.8922272,33.7828653,92868,2005,2005,060590761024003,06059076102
2351 Alpine Blvd,Alpine,,Alpine Beer Co.,CA,MicroBrewery,-116.7628953,32.8352225,91901,2005,2015,060730212053016,06073021205
2363 Alpine Blvd.,Alpine,20.0,Alpine Beer Co.,CA,BrewPub,-116.7651405,32.8354684,91901,2011,2013,060730212053016,06073021205
320 Commercial Ave.,Anacortes,31.0,Anacortes Brewery & Rockfish Grill,WA,BrewPub,-122.61270428,48.5197104035,98221,2006,2015,530579406001022,53057940600
320 Commercial Avenue,Anacortes,,Anacortes Brewery & Rockfish Grill,WA,BrewPub,-122.61286,48.5193742,98221,2005,2005,530579406001022,53057940600
1705 Mariposa Street ,San Francisco,,Anchor Brewing Company ,CA,MicroBrewery,-122.4007543,37.7634514,94107,2005,2005,060750227041012,06075022704
114 E. Washington St.,Ann Arbor,42.0,Arbor Brewing Co.,MI,BrewPub,-83.7483394146,42.2804165185,48104,2006,2015,261614001001018,26161400100
114 E. Washington,Ann Arbor,,Arbor Brewing Co.,MI,BrewPub,-83.747817,42.28025,48104,2005,2005,261614001001018,26161400100
675 Merrimon Avenue,Asheville,,Asheville Pizza & Brewing Co.,NC,BrewPub,-82.553603,35.622131,28804,2005,2005,370210005003021,37021000500
675 Merrimon Ave.,Asheville,45.0,Asheville Pizza & Brewing Co.,NC,BrewPub,-82.5544024258,35.6220271098,28804,2006,2015,370210005003021,37021000500
1219 Williams Street ,Atlanta,,Atlanta Brewing Company ,GA,MicroBrewery,-84.390109,33.787922,30309,2005,2005,131210005001083,13121000500
1219 Williams St. ,Atlanta,47.0,Atlanta Brewing Company ,GA,MicroBrewery,-84.3898070981,33.7878826602,30309,2006,2007,131210005001083,13121000500
5221 Water Street,Augusta,,Augusta Brewing Co. Beer Garden,MO,BrewPub,-90.8801856,38.5702182,63332,2005,2005,291833122042087,29183312204
5221 Water St.,Augusta,52.0,Augusta Brewing Co. Beer Garden,MO,BrewPub,-90.8801165648,38.5706047933,63332,2006,2015,291833122042087,29183312204
515 W. Bay Area Blvd. ,Webster,153.0,BJ's Restaurant and Brewery,TX,BrewPub,-95.1330679913,29.5453930841,77598,2006,2006,482013411002002,48201341100
515 W. Bay Area Boulevard ,Webster,,BJ's Restaurant and Brewery,TX,BrewPub,-95.1323744,29.5451201,77598,2005,2005,482013411002002,48201341100
71800 Highway 111,Rancho Mirage,,Babe's BBQ Grill & Brewhouse,CA,BrewPub,-116.409737,33.7401083,92270,2005,2005,060650451034012,06065045103
1425 McCulloch Blvd,Lake Havasu City,59.0,Barley Brothers Brewery & Grill,AZ,BrewPub,-114.34901,34.471041,86403,2011,2015,040159532003031,04015953200
1425 McCulloch Blvd,Lake Havasu,,Barley Brothers Brewery & Grill,AZ,BrewPub,-114.3500388,34.4701889,86403,2005,2010,040159532003031,04015953200
639 Conner Street ,Noblesville,,Barley Island Brewing Company ,IN,BrewPub,-86.0154924,40.0453333,46060,2005,2005,180571107001011,18057110700
639 Conner St. ,Noblesville,71.0,Barley Island Brewing Company ,IN,BrewPub,-86.0158642569,40.0455387456,46060,2006,2015,180571107001011,18057110700
1130 Dublin Road ,Columbus,,Barley's Smokehouse & Brewpub ,OH,BrewPub,-83.0489648,39.9742977,43215,2005,2005,390490084001028,39049008400
1130 Dublin Rd. ,Columbus,79.0,Barley's Smokehouse & Brewpub ,OH,BrewPub,-83.0490737353,39.9740365406,43215,2006,2015,390490084001028,39049008400
1605 S. 93rd St. ,Seattle,80.0,Baron Brewing,WA,MicroBrewery,-122.31218071,47.5186929471,98108,2006,2013,530330264001029,53033026400
1605 South 93rd Street ,Seattle,,Baron Brewing,WA,MicroBrewery,-122.3119343,47.5196011,98108,2005,2005,530330264001029,53033026400
1171 Hooper Ave.,Tom River,84.0,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.1827710366,39.9751814704,8753,2006,2006,340297232002007,34029723200
183 Riverside Avenue,Red Bank,,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.0748821,40.3533527,7701,2005,2005,340258036005006,34025803600
183 Riverside Ave.,Red Bank,83.0,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.075221713,40.3532957699,7701,2006,2015,340258036005006,34025803600
1171 Hooper Ave.,Toms River,75.0,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.1827710366,39.9751814704,08840,2007,2015,340297232002007,34029723200
419 S. Main St.,Royal Oak,85.0,Bastone,MI,BrewPub,-83.1438961404,42.4869747546,48067,2006,2015,261251844003015,26125184400
419 South Main Street,Royal Oak,,Bastone,MI,BrewPub,-83.1438898,42.4865613,48067,2005,2005,261251844003015,26125184400
345 Healdsburg Ave.,Healdsburg,91.0,Bear Republic Brewing Co.,CA,BrewPub,-122.870912806,38.6112768903,95448,2006,2015,060971539021010,06097153902
345 Healdsburg Avenue,Healdsburg,,Bear Republic Brewing Co.,CA,BrewPub,-122.870982,38.6112447,95448,2005,2005,060971539021010,06097153902
101 S. Andrews,Salmon,104.0,Bertram's Brewery & Restaurant,ID,BrewPub,-113.893139223,45.1750804568,83467,2006,2015,160599702001003,16059970200
101 South Andrews,Salmon,,Bertram's Brewery & Restaurant,ID,BrewPub,-113.8933618,45.1750048,83467,2005,2005,160599702001003,16059970200
569 Main Street,Bethlehem,,Bethlehem Brew Works,PA,BrewPub,-75.3821851,40.6222629,18018,2005,2005,420950108002018,42095010800
569 Main St.,Bethlehem,106.0,Bethlehem Brew Works,PA,BrewPub,-75.3820154268,40.6219609765,18018,2006,2015,420950108002018,42095010800
2550 Takata Drive ,Auburn Hills,,Big Buck Brewery & Steakhouse,MI,BrewPub,-83.242949,42.65947,48326,2005,2005,261251401001054,26125140100
2550 Takata Dr. ,Auburn Hills,110.0,Big Buck Brewery & Steakhouse,MI,BrewPub,-83.2420889115,42.6596698308,48326,2006,2007,261251401001054,26125140100
4543 North Rancho Road ,Las Vegas,,Big Dog's Brewing Co.,NV,BrewPub,-115.2358276,36.242387,89130,2005,2005,320030034091017,32003003409
4543 N. Rancho Rd. ,Las Vegas,113.0,Big Dog's Brewing Co.,NV,BrewPub,-115.235029832,36.2422415335,89130,2006,2015,320030034091017,32003003409
5200 Taravella Rd. ,Marrero,114.0,Big Easy Brewing Company ,LA,MicroBrewery,-90.1043016859,29.881457793,70072,2006,2007,220510267001012,22051026700
5200 Taravella Road ,Marrero,,Big Easy Brewing Company ,LA,MicroBrewery,-90.10512,29.8809949,70072,2005,2005,220510267001012,22051026700
401 E. Main St.,Belgrade,115.0,Big Hole Brewing Co.,MT,MicroBrewery,-111.171154819,45.7739751886,59714,2006,2011,300310001032061,30031000103
401 E. Main Street,Belgrade,,Big Hole Brewing Co.,MT,MicroBrewery,-111.1715423,45.7735956,59714,2005,2005,300310001032061,30031000103
245 South Eton Street ,Birmingham,,Big Rock Chop & Brew House ,MI,BrewPub,-83.1955013,42.5465535,48009,2005,2005,261251529001001,26125152900
245 S. Eton St. ,Birmingham,121.0,Big Rock Chop & Brew House ,MI,BrewPub,-83.1959118814,42.5468754453,48009,2006,2015,261251529001001,26125152900
101 Marcus Street,Hamilton,,Bitter Root Brewing,MT,MicroBrewery,-114.1542115,46.2472779,59840,2005,2005,300810006001051,30081000600
101 Marcus St.,Hamilton,129.0,Bitter Root Brewing,MT,MicroBrewery,-114.153976626,46.2476302953,59840,2006,2015,300810006001051,30081000600
380 Coal Street,Wilkes-Barre,,Black Rock Brewing Co.,PA,BrewPub,-75.865016,41.2368602,18702,2005,2005,420792010002004,42079201000
54 S. Park Ave.,Helena,159.0,Blackfoot River Brewing,MT,MicroBrewery,-112.040904215,46.5874620007,59601,2006,2015,300490007001012,30049000700
54 South Park Avenue,Helena,,Blackfoot River Brewing,MT,MicroBrewery,-112.0416433,46.5864494,59601,2005,2005,300490007001012,30049000700
134 Franklin St.,Clarksville,,Blackhorse Pub & Brewery,TN,BrewPub,-87.358825,36.5273759,37040,2005,2008,471251001001047,47125100100
132 Franklin St.,Clarksville,142.0,Blackhorse Pub & Brewery,TN,BrewPub,-87.3596665891,36.5271794237,37040,2009,2015,471251001001047,47125100100
1918 W. End Ave. ,Nashville,161.0,Blackstone Restaurant & Brewery ,TN,BrewPub,-86.79785951,36.1521969658,37203,2006,2008,470370195002104,47037019500
1918 W. End Avenue ,Nashville,,Blackstone Restaurant & Brewery ,TN,BrewPub,-86.7991006,36.1519283,37203,2005,2005,470370195002104,47037019500
Thomas St. / Williams Ave.,Davis,162.0,Blackwater Brewing Co.,WV,BrewPub,-79.4722700222,39.1279800088,26260,2006,2012,540939653002213,54093965300
912 William Ave. (at Thomas),Davis,144.0,Blackwater Brewing Co.,WV,BrewPub,-79.4722700222,39.1279800088,26260,2013,2015,540939653002213,54093965300
432 NW 21st Street ,Portland,,Blue Moon Tavern & Grill ,OR,BrewPub,-122.6941044,45.526196,97209,2005,2005,410510048003003,41051004800
432 NW 21st St. ,Portland,170.0,Blue Moon Tavern & Grill ,OR,BrewPub,-122.693901168,45.5257090009,97209,2006,2015,410510048003003,41051004800
217 N. Main Street,Greenville,,Blue Ridge Brewing Co.,SC,BrewPub,-82.3983779,34.8530553,29601,2005,2005,450450002001006,45045000200
217 N. Main St.,Greenville,173.0,Blue Ridge Brewing Co.,SC,BrewPub,-82.3983016631,34.8528674702,29601,2006,2015,450450002001006,45045000200
1414 S. Alamo St. ,San Antonio,174.0,Blue Star Brewing Company ,TX,BrewPub,-98.4956060831,29.4099867736,78212,2006,2015,480291921002007,48029192100
1414 South Alamo Street ,San Antonio,,Blue Star Brewing Company ,TX,BrewPub,-98.4954787,29.4099534,78212,2005,2005,480291921002007,48029192100
3929 Shelbyville Rd. ,Louisville,175.0,Bluegrass Brewing Co.,KY,BrewPub,-85.6547326781,38.2530351606,40207,2006,2015,211110098001016,21111009800
3929 Shelbyville Road ,Louisville,,Bluegrass Brewing Co.,KY,BrewPub,-85.6538327,38.2530375,40207,2005,2005,211110098001016,21111009800
51 N. Saginaw St. ,Pontiac,185.0,Bo's Brewery & Bistro ,MI,BrewPub,-83.2924379328,42.6380869763,48342,2006,2013,261251422002008,26125142200
51 North Saginaw Street ,Pontiac,,Bo's Brewery & Bistro ,MI,BrewPub,-83.292818,42.638227,48342,2005,2005,261251422002008,26125142200
5 Main St. ,Bristol,176.0,Bobcat Cafe & Brewery ,VT,BrewPub,-73.0785328565,44.1329124185,5443,2006,2015,500019605001020,50001960500
5 Main Street ,Bristol,,Bobcat Cafe & Brewery ,VT,BrewPub,-73.0781451,44.132911,5443,2005,2005,500019605001020,50001960500
94 E. Fort Union Blvd.  ,Salt Lake City,177.0,Bohemian Brewery & Grill ,UT,BrewPub,-111.887610642,40.6201129147,84047,2006,2009,490351125032002,49035112503
2100 S. Casino Drive,Laughlin,,Boiler Room Brewpub,NV,BrewPub,-114.5721888,35.1582608,89029,2005,2005,320030057022001,32003005702
39550 7 Mile Rd.,Northville,180.0,Bonfire Bistro and Brewery,MI,BrewPub,-83.4348073686,42.4251632001,48167,2006,2007,261635602001012,26163560200
39550 7 Mile Road,Northville,,Bonfire Bistro and Brewery,MI,BrewPub,-83.434773,42.426124,48167,2005,2005,261635602001012,26163560200
115 E. 7th St.,Leadville,182.0,Boomtown Brewpub,CO,BrewPub,-106.291608267,39.249582555,80461,2006,2009,080659617004015,08065961700
115 E. 7th Street,Leadville,,Boomtown Brewpub,CO,BrewPub,-106.291502,39.24942,80461,2005,2005,080659617004015,08065961700
1805 21st Ave. S. ,Nashville,186.0,Boscos,TN,BrewPub,-86.8009664345,36.1364126224,37212,2006,2014,470370168002010,47037016800
1805 21st Ave. South ,Nashville,,Boscos,TN,BrewPub,-86.8012261,36.136314,37212,2005,2005,470370168002010,47037016800
500 President Clinton Avenue,Little Rock,,Boscos ,AR,BrewPub,-92.26469,34.747606,72201,2005,2005,051190044001058,05119004400
500 President Clinton Ave.,Little Rock,187.0,Boscos ,AR,BrewPub,-92.2654772799,34.7475004738,72201,2006,2014,051190044001058,05119004400
61 Brookline Ave. ,Boston,190.0,Boston Beer Works ,MA,BrewPub,-71.0992882261,42.3469248297,2215,2006,2015,250250102043000,25025010204
61 Brookline Avenue ,Boston,,Boston Beer Works ,MA,BrewPub,-71.0991449,42.347204,2215,2005,2005,250250102043000,25025010204
406 W. Pine St.,Pinedale,191.0,Bottom's Up Brewery,WY,BrewPub,-109.865652549,42.8664019682,82941,2006,2015,560350001021151,56035000102
406 West Pine Street,Pinedale,,Bottom's Up Brewery,WY,BrewPub,-109.8658982,42.8662962,82941,2005,2005,560350001021151,56035000102
2501 Southwest Blvd. ,Kansas City,193.0,Boulevard Brewing Company ,MO,MicroBrewery,-94.5966017799,39.0822501527,64108,2006,2015,290950153002004,29095015300
2501 Southwest Boulevard ,Kansas City,,Boulevard Brewing Company ,MO,MicroBrewery,-94.5966532,39.0821348,64108,2005,2005,290950153002004,29095015300
105 Hollywood Boulevard,South Barrington,,Brass Restaurant & Brewery,IL,BrewPub,-88.144299,42.070986,60010,2005,2005,170318042013024,17031804201
105 Hollywood Blvd.,South Barrington,197.0,Brass Restaurant & Brewery,IL,BrewPub,-88.1473179742,42.0688219637,60010,2006,2015,170318042013024,17031804201
471 Kalamath St. ,Denver,201.0,Breckenridge BBQ & Brew Pub,CO,BrewPub,-105.00041817,39.7236111523,80204,2006,2015,080310021003032,08031002100
471 Kalamath Street ,Denver,,Breckenridge BBQ & Brew Pub,CO,BrewPub,-105.0006015,39.7236683,80204,2005,2005,080310021003032,08031002100
2220 Blake St. ,Denver,200.0,Breckenridge Ball Park Brew Pub,CO,BrewPub,-104.991720285,39.7561864149,80204,2006,2015,080310016002024,08031001600
2220 Blake Street ,Denver,,Breckenridge Ball Park Brew Pub,CO,BrewPub,-104.991249,39.756297,80204,2005,2005,080310016002024,08031001600
801 14th St. ,Sacramento,204.0,Brew It Up! Personal Brewery & Grill ,CA,BrewPub,-121.486939949,38.5808309928,95814,2006,2011,060670011011001,06067001101
801 14th Street ,Sacramento,,Brew It Up! Personal Brewery & Grill ,CA,BrewPub,-121.4866931,38.5807078,95814,2005,2005,060670011011001,06067001101
8377 Pearl Rd.,Strongsville,184.0,Brew Kettle Taproom & Smokehouse,OH,BrewPub,-81.8222654194,41.3484552228,44136,2007,2015,390351861041002,39035186104
8377 Pearl Rd.,Strongville,205.0,Brew Kettle Taproom & Smokehouse,OH,BrewPub,-81.8222654194,41.3484552228,44136,2006,2006,390351861041002,39035186104
7424 Heil Ave. ,Huntington Beach,209.0,"Brewbakers, A Personal Craft-Brewery",CA,MicroBrewery,-117.998988263,33.7222829407,92647,2006,2015,060590994112001,06059099411
7424 Heil Avenue ,Huntington Beach,,"Brewbakers, A Personal Craft-Brewery",CA,MicroBrewery,-117.9990513,33.7228479,92647,2005,2005,060590994112001,06059099411
124 N. Market St.,Frederick,210.0,Brewer's Alley Restaurant & Brewery,MD,BrewPub,-77.4105751074,39.4154887497,21702,2006,2015,240217502002011,24021750200
124 N. Market Street,Frederick,,Brewer's Alley Restaurant & Brewery,MD,BrewPub,-77.4105232,39.4160744,21702,2005,2005,240217502002011,24021750200
1106 N. Charles Street ,Baltimore,,Brewer's Art ,MD,BrewPub,-76.6163692,39.3027476,21201,2005,2005,245101102001034,24510110200
1106 N. Charles St. ,Baltimore,212.0,Brewer's Art ,MD,BrewPub,-76.6162746446,39.3024973332,21201,2006,2015,245101102001034,24510110200
201 Carrollton Avenue ,New Orleans,,Brewhouse Grill ,LA,BrewPub,-90.099843,29.975716,70119,2005,2005,220710054003038,22071005400
201 Carrollton Ave. ,New Orleans,220.0,Brewhouse Grill ,LA,BrewPub,-90.0996621379,29.9756148404,70119,2006,2006,220710054003038,22071005400
67 W. Main Street,Patchogue,,Brickhouse Brewery & Restaurant,NY,BrewPub,-73.0168092,40.7660401,11772,2005,2005,361031589003022,36103158900
1132 Fourth St. ,San Rafael,229.0,Broken Drum Brewery & Wood Grill ,CA,BrewPub,-122.528773852,37.9732492565,94901,2006,2015,060411110001027,06041111000
1132 Fourth Street ,San Rafael,,Broken Drum Brewery & Wood Grill ,CA,BrewPub,-122.5290004,37.9733896,94901,2005,2005,060411110001027,06041111000
79 N. 11th St. ,Brooklyn,230.0,Brooklyn Brewery ,NY,BrewPub,-73.9575219311,40.7216190109,11211,2006,2015,360470557002006,36047055700
79 N. 11th Street ,Brooklyn,,Brooklyn Brewery ,NY,BrewPub,-73.957258,40.721645,11211,2005,2005,360470557002006,36047055700
417 River St.,Troy,232.0,Brown's Brewing Co.,NY,BrewPub,-73.6881246457,42.7353848869,12180,2006,2015,360830407004010,36083040700
417 River Street,Troy,,Brown's Brewing Co.,NY,BrewPub,-73.687704,42.735771,12180,2005,2005,360830407004010,36083040700
401 East Main Street ,Louisville,,Browning's Brewery ,KY,BrewPub,-85.7441124,38.2555029,40202,2005,2005,211110049001053,21111004900
102 North Market Street,Mount Joy,,Bube's Brewery,PA,BrewPub,-76.5029855,40.111778,17552,2005,2005,420710109003000,42071010900
102 N. Market St.,Mount Joy,236.0,Bube's Brewery,PA,BrewPub,-76.5028530308,40.1119903933,17552,2006,2015,420710109003000,42071010900
25200 Miles Rd. ,Bedford Heights,237.0,Buckeye Brewing Co/The Brew Keeper ,OH,BrewPub,-81.5005752069,41.4242351362,44146,2006,2007,390351331041002,39035133104
25200 Miles Road ,Bedford Heights,,Buckeye Brewing Co/The Brew Keeper ,OH,BrewPub,-81.500713,41.423539,44146,2005,2005,390351331041002,39035133104
1082 B St. ,Hayward,244.0,Buffalo Bill's Brewery,CA,BrewPub,-122.081480364,37.6740898296,94541,2006,2015,060014354002019,06001435400
1082 B Street ,Hayward,,Buffalo Bill's Brewery,CA,BrewPub,-122.0815232,37.673993,94541,2005,2005,060014354002019,06001435400
6861 Main St. ,Buffalo,245.0,Buffalo Brewpub,NY,BrewPub,-78.6975293073,42.9651214814,14221,2006,2010,360290096001003,36029009600
6861 Main Street ,Buffalo,,Buffalo Brewpub,NY,BrewPub,-78.6979152,42.964919,14221,2005,2005,360290096001003,36029009600
6861 Main St. ,Williamsville,219.0,Buffalo Brewpub,NY,BrewPub,-78.6975293073,42.9651214814,14221,2011,2015,360290096001003,36029009600
4700 Cherry Creek Dr. South ,Denver,,Bull & Bush Pub & Brewery ,CO,BrewPub,-104.9324133,39.7030961,80222,2005,2005,080050049522010,08005004952
229 W. 4th St.,Williamsport,249.0,Bullfrog Brewery,PA,BrewPub,-77.0053734682,41.2404102889,17701,2006,2011,420810006003067,42081000600
229 West Fourth Street,Williamsport,,Bullfrog Brewery,PA,BrewPub,-77.00562,41.240335,17701,2005,2005,420810006003067,42081000600
8115 Richardson Rd.,Commerce Township,261.0,C.J.'s Brewing Co.,MI,BrewPub,-83.4426065056,42.5770853092,48382,2006,2015,261251344001009,26125134400
8115 Richardson Road,Commerce Township,,C.J.'s Brewing Co.,MI,BrewPub,-83.4427843,42.5770306,48382,2005,2005,261251344001009,26125134400
100 West Main Street ,Alhambra,,California Brewing Company ,CA,MicroBrewery,-118.1279421,34.0943808,91801,2005,2005,060374810011001,06037481001
100 W. Main St. ,Alhambra,266.0,California Brewing Company ,CA,MicroBrewery,-118.127839123,34.0944569764,91801,2006,2008,060374810011001,06037481001
27 Commercial Street ,Gloucester,,Cape Ann Brewing Company ,MA,MicroBrewery,-70.666392,42.610216,1930,2005,2005,250092215002003,25009221500
215 E. State St.,Rockford,281.0,Carlyle Brewing Co.,IL,BrewPub,-89.090470661,42.2689440908,61104,2006,2015,172010011001048,17201001100
215 East State Street,Rockford,,Carlyle Brewing Co.,IL,BrewPub,-89.0906289,42.2689583,61104,2005,2005,172010011001048,17201001100
6300 N. Wickham Rd.,Melbourne,297.0,Charlie & Jake's Brewery Grill,FL,BrewPub,-80.6735515252,28.2151432536,32937,2006,2015,120090641274005,12009064127
6300 North Wickham Road,Melbourne,,Charlie & Jake's Brewery Grill,FL,BrewPub,-80.6740236,28.2143023,32937,2005,2005,120090641274005,12009064127
5 Bartlett Farm Road,Nantucket,,Cisco Brewers,MA,MicroBrewery,-70.131438,41.263609,2584,2005,2005,250199502004026,25019950200
5 Bartlett Farm Rd.,Nantucket,304.0,Cisco Brewers,MA,MicroBrewery,-70.1288564314,41.2600374775,2584,2006,2015,250199502004026,25019950200
824 W. St. Clair ,Cleveland,308.0,Cleveland Chophouse & Brewery ,OH,BrewPub,-81.7000135102,41.4991056667,44113,2006,2013,390351071011056,39035107101
824 West St. Clair ,Cleveland,,Cleveland Chophouse & Brewery ,OH,BrewPub,-81.6995052,41.4995145,44113,2005,2005,390351071011056,39035107101
209 Lakeside Ave.,Coeur d'Alene,319.0,Coeur d'Alene Brewing Co.,ID,BrewPub,-116.783947801,47.674524152,83814,2006,2010,160550014001094,16055001400
209 Lakeside Avenue,Coeur d'Alene,,Coeur d'Alene Brewing Co.,ID,BrewPub,-116.7837391,47.6745297,83814,2005,2005,160550014001094,16055001400
5945 W. Ray Rd. ,Chandler,327.0,Copper Canyon Grill & Brew Pub ,AZ,BrewPub,-111.944252565,33.3198129347,85226,2006,2007,040138105003013,04013810500
5945 West Ray Road ,Chandler,,Copper Canyon Grill & Brew Pub ,AZ,BrewPub,-111.9442405,33.3197566,85226,2005,2005,040138105003013,04013810500
140 East Washington Street,Athens,,Copper Creek Brewing Co.,GA,BrewPub,-83.376666,33.958886,30601,2005,2005,130590001001033,13059000100
140 E. Washington St.,Athens,328.0,Copper Creek Brewing Co.,GA,BrewPub,-83.3766489977,33.9590166367,30601,2006,2015,130590001001033,13059000100
120 East Third Street,Grand Island,,Copper Eagle Brewing Co.,NE,BrewPub,-98.3395999,40.9260084,68801,2005,2005,310790010001010,31079001000
120 E. 3rd St.,Grand Island,330.0,Copper Eagle Brewing Co.,NE,BrewPub,-98.339737735,40.9259984128,68801,2006,2015,310790010001010,31079001000
4045 NW Cornelius Pass Rd. ,Hillsboro,332.0,Cornelius Pass Roadhouse ,OR,BrewPub,-122.900166324,45.5490531911,97124,2006,2015,410670326071075,41067032607
4045 NW Cornelius Pass Road ,Hillsboro,,Cornelius Pass Roadhouse ,OR,BrewPub,-122.9004755,45.5490951,97124,2005,2005,410670326071075,41067032607
1020 E. Main Street,Reedsburg,,Corner Pub,WI,BrewPub,-89.9959408,43.5321195,53959,2005,2005,551110010022045,55111001002
58 Front St.,Berea,334.0,Cornerstone Brewing Co.,OH,BrewPub,-81.8530773792,41.3667755707,44017,2006,2015,390351343002010,39035134300
58 Front Street,Berea,,Cornerstone Brewing Co.,OH,BrewPub,-81.852654,41.366911,44017,2005,2005,390351343002010,39035134300
"1260 Lincoln Ave., Unit 100   ",Pasadena,341.0,Craftsman Brewing Co.,CA,MicroBrewery,-118.15946022,34.1682273336,91103,2006,2015,060374616002000,06037461600
"1260 Lincoln Avenue, Unit 100   ",Pasadena,,Craftsman Brewing Co.,CA,MicroBrewery,-118.1585792,34.1688142,91103,2005,2005,060374616002000,06037461600
527 Decatur St. ,New Orleans,342.0,Crescent City Brewhouse ,LA,BrewPub,-90.0640566604,29.9554846977,70130,2006,2015,220710135003015,22071013500
527 Decatur Street ,New Orleans,,Crescent City Brewhouse ,LA,BrewPub,-90.0640251,29.9557642,70130,2005,2005,220710135003015,22071013500
303 N. Franklin St.,Watkins Glen,1607.0,Crooked Rooster Brewpub,NY,BrewPub,-76.8738591671,42.3811861649,14891,2006,2010,360979504002028,36097950400
511 S. Kalamazoo St.,Marshall,354.0,Dark Horse Brewing Co.,MI,MicroBrewery,-84.9639648579,42.2665229912,49068,2006,2015,260250040003022,26025004000
511 South Kalamazoo Street,Marshall,,Dark Horse Brewing Co.,MI,MicroBrewery,-84.9635125,42.2667135,49068,2005,2005,260250040003022,26025004000
184 Glen St.,Glen Falls,,Davidson Bros. Restaurant & Brewery,NY,BrewPub,-73.644772,43.3096249,12801,2005,2008,361130702001000,36113070200
500 S. Telshor,Las Cruces,2852.0,De La Vega's Pecan Grill & Brewery,NM,BrewHouse,-106.744,32.3144,88011,2011,2015,350130012031000,35013001203
500 S. Telshor Blvd.,Las Cruces,,De La Vega's Pecan Grill & Brewery,NM,BrewHouse,-106.7435724,32.309312,88011,2010,2010,350130012031000,35013001203
1006 S. Hathaway St.,Santa Ana,5951.0,Deans Brothers Brewing Co.,CA,Brewery,-117.8531742,33.7351868,92705,2015,2015,060590744031025,06059074403
1004 S Hathaway St.,Santa Ana,4377.0,Deans Brothers Brewing Co.,CA,MicroBrewery,-117.853127,33.735166,92705,2014,2014,060590744031025,06059074403
808 Main St. W.,Ashland,358.0,Deep Water Grille & South Shore Brewery,WI,BrewPub,-90.8918808417,46.5875063359,54806,2006,2015,550039504003013,55003950400
808 W. Main St.,Ashland,,Deep Water Grille & South Shore Brewery,WI,BrewPub,-90.8921902,46.5873176,54806,2005,2005,550039504003013,55003950400
510 Boston Turnpike Rd.,Shrewsbury,,Deja Brew,MA,BrewonPremise,-71.7182401,42.276191,1545,2005,2005,250277391003002,25027739100
510 Boston Turnpike,Shrewsbury,359.0,Deja Brew,MA,BrewonPremise,-71.7180513032,42.2763519824,1545,2006,2011,250277391003002,25027739100
127 N. Broadway,Watertown,361.0,Dempsey's Brewery & Pub Restaurant,SD,BrewPub,-97.1140664075,44.9022241932,57201,2006,2015,460299544002002,46029954400
127 North Broadway,Watertown,,Dempsey's Brewery & Pub Restaurant,SD,BrewPub,-97.1141406,44.9029428,57201,2005,2005,460299544002002,46029954400
323 Cross St. ,Little Rock,371.0,Diamond Bear Brewing Co ,AR,MicroBrewery,-92.2836438575,34.7474732045,72201,2006,2015,051190044002063,05119004400
323 Cross Street ,Little Rock,,Diamond Bear Brewing Co ,AR,MicroBrewery,-92.2835991,34.7472109,72201,2005,2005,051190044002063,05119004400
621 Front Street ,Mukilteo,,Diamond Knot Brewery & Alehouse ,WA,BrewPub,-122.304687,47.94845,98275,2005,2005,530610413013002,53061041301
621 Front St. ,Mukilteo,372.0,Diamond Knot Brewery & Alehouse ,WA,BrewPub,-122.305021235,47.9485668794,98275,2006,2015,530610413013002,53061041301
1142 Mt. Hope Ave.,Rochester,375.0,"Distillery, The",NY,BrewPub,-77.6158929146,43.127451335,14620,2006,2006,360550038051004,36055003805
1142 Mt. Hope Avenue,Rochester,,"Distillery, The",NY,BrewPub,-77.615601,43.127617,14620,2005,2005,360550038051004,36055003805
430 1st Ave. North ,Minneapolis,,District Warehouse Brewing Company ,MN,BrewPub,-93.2735726,44.9808684,55401,2005,2005,270531261003006,27053126100
430 1st Ave. N. ,Minneapolis,377.0,District Warehouse Brewing Company ,MN,BrewPub,-93.27303269,44.9810543301,55401,2006,2006,270531261003006,27053126100
2537 Tulane Ave. ,New Orleans,378.0,Dixie Brewing Company ,LA,MicroBrewery,-90.0879949693,29.9610513134,70119,2006,2006,220710060001005,22071006000
2537 Tulane Avenue ,New Orleans,,Dixie Brewing Company ,LA,MicroBrewery,-90.088496,29.961248,70119,2005,2005,220710060001005,22071006000
